id,tempo,genre,duration_ms,energy,loudness,acousticness,album_name,macro_genre,instrumentalness,liveness,artists,popularity,speechiness,danceability,mode,valence,name,key
4Vt3LzwiQVGxsD7lMBisuc,130.041,party,283384.0,0.783,-5.09,0.0131,Blasmusik,Mood,4.04e-05,0.0489,Finger & Kadel;Micaela Schäfer,29.0,0.282,0.811,0.0,0.674,Blasmusik,1.0
4VtPmDKs3yvWFrVUVAF89F,83.085,cantopop,304493.0,0.33,-9.826,0.722,走過1999,Pop,4.26e-06,0.134,Jacky Cheung,49.0,0.0285,0.399,1.0,0.163,心如刀割,0.0
4VtURpoyUD9vzc0yG9tztF,107.011,blues,325253.0,0.73,-5.377,0.275,Love Rehab,Jazz/Blues,0.0,0.135,Tucka,39.0,0.0356,0.845,1.0,0.864,Work It Out,0.0
4VtYY8IfgqIWZhJCz7eXYG,70.279,r&b,207656.0,0.381,-9.06,0.0624,Reality,Hip-Hop/R&B,0.000903,0.241,Lisa McClendon,0.0,0.169,0.471,0.0,0.171,Now I Get It (The Revelation),0.0
4VtlHUjFP7ZFJOxFz1bOTa,139.997,j-idol,325626.0,0.869,-4.651,0.583,君の名は希望,Regional,0.0,0.181,Nogizaka46,21.0,0.0472,0.604,1.0,0.69,君の名は希望,3.0
4VuCcgOb0keWdhZDu7p7pH,142.681,happy,301000.0,0.956,-5.468,0.0123,I Want You to Stream!,Mood,0.000144,0.606,Scooter,22.0,0.216,0.624,1.0,0.589,Maria (I Like It Loud) - Live,8.0
4VuK5i4dgHvc80zBMCcty0,98.012,afrobeat,158040.0,0.646,-6.751,0.669,Espiral de Ilusão - Deluxe Edition,World,0.00171,0.0866,Criolo,24.0,0.0345,0.73,1.0,0.938,Dilúvio de Solidão,9.0
4VuUtMaLzatglf6wH9GSvi,90.016,spanish,205653.0,0.634,-6.673,0.466,Hablando Serio,Regional,1.41e-06,0.213,Abram;Rosario Ortega,26.0,0.0335,0.766,1.0,0.587,Mi Última Carta,11.0
4VuaRaHraQhYyRlYjq1KCc,109.016,kids,182964.0,0.617,-4.693,0.0019,Best of Both Worlds (Blues Edition) - EP,Kids,0.0,0.113,Cupid;Pokey,7.0,0.0317,0.782,1.0,0.512,Ladies Room,1.0
4VudkhV2JhboocmoseX2bC,139.819,reggaeton,342517.0,0.601,-10.573,0.0137,"Soltero (feat. Mati, Fran C, Kevin Martes 13 & Jonakapazio)",Latin,0.0,0.197,Dash Y Cangri;Mati;Fran C;Kevin Martes 13;Jonakapazio,39.0,0.31,0.502,1.0,0.527,"Soltero (feat. Mati, Fran C, Kevin Martes 13 & Jonakapazio)",0.0
4Vuegf7MFlYZ5h8WK973O3,71.169,piano,210000.0,0.0325,-27.453,0.993,The Chapel,Classical,0.951,0.0956,Edgar De Vries,48.0,0.0629,0.604,1.0,0.195,The Chapel,8.0
4Vv47ROLfMk3sJD8JK0iw8,73.172,cantopop,283972.0,0.227,-10.294,0.694,晚安晚安,Pop,0.0,0.106,新青年理髮廳,39.0,0.0333,0.689,1.0,0.308,一個人回家,10.0
4VvTumh88DI240WO9ej6OV,124.974,edm,219264.0,0.496,-8.383,0.32,Drüg,Electronic,0.796,0.138,Lucky Luke,60.0,0.235,0.687,0.0,0.0632,Drüg,0.0
4VvVwb7rXEhJL7CcsDzVBI,125.984,trip-hop,261924.0,0.65,-7.869,0.704,Free Souls,Ambient/Chill,0.00225,0.157,Nicola Conte;Jose James,18.0,0.0423,0.509,0.0,0.54,Goddess of the Sea,10.0
4VvhdAJYKkQoVqug73IeOL,160.529,world-music,278440.0,0.653,-8.475,0.0301,Passion: Our Love Is Loud (Live),World,2.6e-06,0.964,Passion;Chris Tomlin,39.0,0.0341,0.336,1.0,0.271,God Of Wonders - Live,8.0
4VvlkEYiQeEA9NmOOplkCM,109.591,r-n-b,256360.0,0.94,-5.333,0.3,Nada Pode Me Parar (Ao Vivo),Hip-Hop/R&B,7.27e-05,0.979,Marcelo D2;Jacaré,40.0,0.154,0.826,1.0,0.484,Pilotando O Bonde Da Excursão / Inclusão: Balanço Do Jacaré / Good Times - Live,9.0
4VvzR8gK84DSY70rpIx59p,184.451,rock,169027.0,0.963,-5.98,0.00763,IKONS,Rock,0.00151,0.301,KISS,0.0,0.0931,0.275,1.0,0.611,Almost Human,1.0
4VwPsMcRt1HPVKIdcwY9Uj,94.867,grunge,311000.0,0.841,-6.068,0.000173,Badmotorfinger (25th Anniversary Remaster),Rock,0.00686,0.125,Soundgarden,64.0,0.0307,0.485,0.0,0.551,Outshined - Remastered,2.0
4VwZ9jqqM8rl5SqjdxHVka,101.91,anime,145379.0,0.677,-9.005,0.119,You Got Jokes,Soundtrack,0.0,0.261,Khantrast,55.0,0.224,0.754,0.0,0.756,You Got Jokes,10.0
4VwdR5vWYqkVfpU9IqZ40w,143.849,samba,159627.0,0.488,-9.337,0.582,Encontro de Gerações,Latin,0.0,0.538,Akatu;Grupo Revelação;Vitinho,42.0,0.0373,0.608,1.0,0.637,Complicado,5.0
4Vwm2Gevk9GVhncufTOzBw,118.532,tango,200013.0,0.566,-3.135,0.94,"100 Tangos, Vol. 4",Latin,0.0,0.173,Julio Sosa,16.0,0.044,0.479,1.0,0.723,Dicen Que Dicen,2.0
4VxaUj96W2jw9UOtKHu51p,87.159,ambient,256786.0,0.457,-13.976,0.406,The Devil's Walk,Ambient/Chill,0.646,0.297,Apparat;Soap&Skin,60.0,0.0456,0.484,0.0,0.187,Goodbye,1.0
4VxuryaNIWPAQSt6Dpmdty,147.046,dancehall,150256.0,0.829,-3.717,0.176,Pim Pim Riddim,Reggae,0.0,0.202,Motto;Lyrikal,30.0,0.0807,0.862,1.0,0.646,Lit,2.0
4VyZJLK6KWv2SYCYxCqafR,117.067,pop,203077.0,0.631,-7.17,0.00161,Higher (feat. Josha Daniel),Pop,0.00978,0.231,Quentyn,37.0,0.0334,0.423,0.0,0.283,Higher,5.0
4Vybp1ECdSq6AfCFrLh1uL,108.885,salsa,307281.0,0.778,-4.979,0.691,Era Salsa para Bailar,Latin,0.000571,0.109,Oscar D'León,0.0,0.045,0.727,1.0,0.963,Ven Morena,0.0
4VymMhILk4DSwghPkLUPVS,138.042,metal,315173.0,0.966,-4.679,0.000329,Avenged Sevenfold,Metal,6.1e-05,0.151,Avenged Sevenfold,61.0,0.11,0.499,1.0,0.215,Critical Acclaim,7.0
4VzDr8H5SCS1P14tyguB1a,100.004,dub,249600.0,0.913,-2.301,0.000148,Animal Vegetable Mineral Pt. 1,Reggae,0.412,0.384,Doctor P,51.0,0.0461,0.665,1.0,0.439,Flying Spaghetti Monster,1.0
4VzhywntIjbEhUqxnJz0ND,123.983,party,213266.0,0.763,-6.822,0.111,Nie genug,Mood,1.53e-05,0.114,Wolfgang Petry,31.0,0.0273,0.768,1.0,0.895,Alles würd' ich tun für Dich,7.0
4VztdFQ3qKRPPTozYCX6mj,119.839,disney,181877.0,0.442,-11.646,0.747,Beste Zangers Seizoen 9 (Aflevering 4 - Hoofdartiest Willeke Alberti),Soundtrack,0.0,0.173,René van Kooten,18.0,0.0386,0.419,0.0,0.216,De Glimlach Van Een Kind,6.0
4W00lcpsSmRjJTsewJQO1j,100.074,french,218400.0,0.727,-5.978,0.203,Autumn Vibes 2022,Regional,6.25e-05,0.115,Møme;Merryn Jeann,0.0,0.16,0.6,0.0,0.417,Aloha,10.0
4W0FNDTdHWp5o9FekgGRYQ,149.991,breakbeat,215600.0,0.994,-1.382,0.00249,Sensei,Electronic,0.917,0.285,Datsik,40.0,0.0921,0.602,1.0,0.341,Just Saiyan',1.0
4W0HaaA3mtKFfElO8wh8ZX,107.419,romance,148819.0,0.197,-9.42,0.992,Arshin Mul Ullun,Mood,5.67e-06,0.0917,Rashid Beibutov,15.0,0.0512,0.632,1.0,0.604,Gol Gulum Galsin,2.0
4W0IrD2VVLwxfsAgevJRgD,87.988,study,128319.0,0.375,-13.361,0.0502,Two Track,Ambient/Chill,0.694,0.102,Siesta Beats,41.0,0.0385,0.703,1.0,0.676,Two Track,0.0
4W11ykVxHguZTyd30ckgLh,79.693,ambient,127147.0,0.0285,-28.619,0.99,Piano,Ambient/Chill,0.867,0.163,Felix Rösch,51.0,0.0352,0.222,0.0,0.152,Berceuse,0.0
4W1JavoraGzh83nluQHY6C,123.994,edm,221885.0,0.69,-5.011,0.0947,You Were Loved (with OneRepublic),Electronic,0.0,0.169,Gryffin;OneRepublic,68.0,0.0484,0.636,1.0,0.444,You Were Loved (with OneRepublic),10.0
4W1PzTLp06zbLkLUmPVZsY,141.82,samba,234573.0,0.833,-4.403,0.645,Ao Vivo (Edição Especial),Latin,2.26e-06,0.372,Sambô,36.0,0.14,0.573,0.0,0.598,Maneiras - Remasterizada,4.0
4W26Z7WlOdxPYgu1mJxcD7,154.988,hardstyle,203079.0,0.901,-5.138,0.23,Kind Van De Duivel Vol. 2 - De Grootste Hardstyle & Happy Hardcore Hits,Electronic,1.52e-05,0.126,Jebroer;Paul Elstak,20.0,0.0522,0.653,1.0,0.627,Kind Eines Teufels,1.0
4W39Tu6p5tOlcVnZAGudtM,127.887,edm,174492.0,0.829,-3.974,0.0149,Magical,Electronic,0.0,0.256,Timmo Hendriks,34.0,0.0519,0.411,0.0,0.348,Magical,5.0
4W3FJapn5CD6Fnrlfj4HFe,102.927,latin,173366.0,0.771,-4.116,0.0167,Booty,Latin,2.04e-06,0.0901,C. Tangana,71.0,0.0804,0.825,1.0,0.718,Booty,1.0
4W3OLec9sTB37yegHQVxOq,88.445,samba,493373.0,0.877,-5.095,0.758,"Musicas para Churrasco, Vol.1 (Ao Vivo) (Delux Edition)",Latin,0.0,0.61,Seu Jorge;Racionais MC's,38.0,0.365,0.484,0.0,0.586,Diário de um Detento (Ao Vivo),10.0
4W3e2IhmFSNLVOVfDZTAef,123.963,electronic,402528.0,0.633,-9.875,0.0462,Technics : Techno,Electronic,0.862,0.0964,Agoria,0.0,0.0551,0.558,0.0,0.425,Panta Rei,9.0
4W3kCjcFMvFEW0p4BJfKOx,152.115,punk-rock,180653.0,0.954,-4.799,0.0604,Emo Christmas 2022,Alternative,1.24e-05,0.222,Flogging Molly,1.0,0.13,0.343,1.0,0.341,The Times They Are A-Changin',7.0
4W3m0089OkY4wREPyQpNy9,118.871,honky-tonk,150293.0,0.328,-11.909,0.546,My Favorites Of Hank Williams,Folk/Country,1.16e-06,0.339,George Jones,14.0,0.0289,0.591,1.0,0.582,Your Cheatin' Heart,4.0
4W42uTkqyIdNrhxHcmomnx,157.174,bluegrass,251346.0,0.515,-9.237,0.475,Do Wrong Right,Folk/Country,2.11e-06,0.122,The Devil Makes Three,39.0,0.0366,0.651,1.0,0.895,Gracefully Facedown,2.0
4W4wYHtsrgDiivRASVOINL,133.858,rock,321573.0,0.817,-6.227,0.0325,Cosmic Thing,Rock,1.61e-06,0.851,The B-52's,69.0,0.0532,0.715,0.0,0.871,Love Shack,5.0
4W598w0KcHVG5Nwqk0qMpj,169.025,rap,159400.0,0.692,-5.742,0.00841,SUPER SLIMEY,Hip-Hop/R&B,0.0,0.0912,Future,52.0,0.257,0.725,0.0,0.298,Three,5.0
4W5DfWLMQ6HE4nfUUDpiln,123.97,edm,427773.0,0.672,-9.786,0.145,Locators,Electronic,0.916,0.0786,Losless,7.0,0.0758,0.772,0.0,0.0655,Locators,1.0
4W5HbjNHMU7uw27oZwLaVK,154.795,heavy-metal,202925.0,0.947,-4.817,0.00143,Toro y Pampa (Remasterizado 2021),Metal,0.0,0.416,Almafuerte,26.0,0.0725,0.247,0.0,0.353,La Máquina de Picar Carne,9.0
4W5LREYy8mr0tGcuaRTIXm,99.965,idm,262195.0,0.695,-9.602,0.0512,Fourth: The Golden Eagle Remixed,Electronic,0.638,0.336,Kelpe,14.0,0.0425,0.723,0.0,0.583,Beaks of Eagles - Fulgeance Remix,10.0
4W5lqrBjMNk8kNCOIrWv6i,189.723,dub,186947.0,0.603,-5.383,0.0262,Need You Now,Reggae,0.0,0.0855,Venemy;DaNica,37.0,0.0806,0.517,0.0,0.183,Need You Now,6.0
4W6CKbRAnTxbknnyw2Fsv4,126.0,progressive-house,161190.0,0.611,-9.251,0.112,Creep (mint Singles),Electronic,0.000606,0.187,R3HAB;GATTÜSO,33.0,0.0542,0.766,1.0,0.128,Creep (mint Singles),11.0
4W6fxo1IseS922tCGMNhga,92.425,mpb,156466.0,0.642,-12.189,0.384,Beth Carvalho Canta o Samba de São Paulo (Ao Vivo),Latin,0.0,0.955,Beth Carvalho,44.0,0.0682,0.526,1.0,0.785,Volta por Cima - Ao Vivo,2.0
4W6jM2DDLqeFpUSdLG0jvy,87.985,j-dance,208457.0,0.418,-8.147,0.484,Robert Johnson,Regional,0.000283,0.131,Rhumba,21.0,0.0839,0.757,1.0,0.166,Robert Johnson,0.0
4W7pOUPJeuuo8hkklQtqu0,90.017,indian,346093.0,0.871,-4.124,0.567,Jannat 2 (Original Motion Picture Soundtrack),World,0.0,0.127,Pritam;Javed Ali,46.0,0.0553,0.589,1.0,0.82,Tera Deedar Hua - From the Heart,2.0
4W8mrhPqF1xm5OLFfpxcxG,113.615,funk,287999.0,0.711,-3.611,0.5,Angel,Jazz/Blues,0.0,0.0689,MC Vinny;Mc Lele JP;Mc Kako;MC Lemos;Dj GM;Oldilla,44.0,0.268,0.631,0.0,0.881,Angel,4.0
4W8sUeokQKfHt1uTXp0Jq0,134.0,chill,200672.0,0.583,-2.052,0.0563,Broken,Ambient/Chill,0.0005,0.109,Lund,72.0,0.0412,0.83,1.0,0.146,Broken,0.0
4W9oLMQREoj9umKjNDQnRR,140.996,detroit-techno,234942.0,0.586,-12.294,0.00215,AUX 88,Electronic,0.902,0.109,Aux 88,7.0,0.059,0.769,0.0,0.101,We make Beats,4.0
4WA1eVjO1xS603EZrXqkAW,74.973,idm,269000.0,0.487,-16.156,0.137,Fyuti,Electronic,0.9,0.0849,Bola,15.0,0.0467,0.629,0.0,0.559,Soleiele,11.0
4WAFGB14LqG3LHsi1GlSwB,149.922,french,178051.0,0.569,-7.458,0.703,Ciel enflammé - Sacré,Regional,0.0,0.237,Georgio;S.Pri Noir,35.0,0.146,0.669,1.0,0.387,Full Moon,10.0
4WAOeFAymBTuAHQjR095Xy,168.897,rock,208880.0,0.78,-8.628,0.314,The Complete Collection,Rock,8.17e-06,0.0785,Lynyrd Skynyrd,0.0,0.0465,0.42,1.0,0.961,Gimme Back My Bullets,1.0
4WB1qFcEZ5IWisAnRzH4nT,165.274,honky-tonk,162746.0,0.459,-9.074,0.841,Country Music - A Film by Ken Burns (The Soundtrack) [Deluxe],Folk/Country,0.0,0.0922,Hank Williams;Drifting Cowboys,15.0,0.0307,0.526,1.0,0.804,Honky Tonkin' (with The Drifting Cowboys),4.0
4WBuYFw26LcnSuScYQiVNH,156.009,samba,281598.0,0.798,-5.027,0.673,"Open Bar do Caju, Vol. 2 (Ao Vivo)",Latin,0.0,0.0461,Caju Pra Baixo,45.0,0.126,0.623,1.0,0.9,Amor de Fim de Noite / Morena da Cor do Pecado - Ao Vivo,1.0
4WCMDPqYIElgh7uasO01BQ,147.067,grindcore,211533.0,0.998,-3.31,9.58e-05,Medium Rarities,Metal,0.652,0.302,Cattle Decapitation,12.0,0.242,0.252,1.0,0.0651,An Exposition of Insides,3.0
4WCTSxsw3NxmwYIiShQB9o,77.985,rap,195396.0,0.621,-7.006,0.207,Мне бы в небо,Hip-Hop/R&B,0.0,0.15,StaFFord63,24.0,0.244,0.743,0.0,0.609,Мне бы в небо (feat. Руслан Черный),6.0
4WCjWUQGf66gxE6Re95Brp,112.57,hardstyle,316800.0,0.935,-2.188,0.0251,Primal Energy (Defqon.1 2020 Anthem),Electronic,1.09e-05,0.157,D-Block & S-te-Fan,54.0,0.0754,0.297,0.0,0.147,Primal Energy - Defqon.1 2020 Anthem,11.0
4WCpgL2vHyx2vusJ5mbBnF,126.109,house,197209.0,0.925,-4.518,0.0152,10's Dance Classics,Electronic,0.0,0.289,Nathan Dawe;Jaykae;Malika,0.0,0.0783,0.671,0.0,0.449,Flowers,5.0
4WCywozuuSXGl3CscRHVD5,136.73,brazil,896445.0,0.84,-4.713,0.127,The Send Brasil (Ao Vivo),Latin,0.0,0.222,Dunamis Music;Rapha Gonçalves;MORADA,45.0,0.0591,0.246,1.0,0.14,Só Tu és Santo / Pra Onde Eu Irei? / É Tudo Sobre Você - Ao Vivo,0.0
4WDgGzRLIEe0rAVU8qLqWA,217.282,minimal-techno,372580.0,0.82,-10.181,0.0126,Play It Loud!,Electronic,0.959,0.0859,Marco Carola,24.0,0.0567,0.436,1.0,0.594,One Man Show,2.0
4WDya8Mau5wuqLnaNr2Ct0,179.992,pop,232513.0,0.404,-11.628,0.75,"Kannukkulle [From ""Sita Ramam (Tamil)""]",Pop,0.0,0.366,Vishal Chandrashekhar;Haricharan;Sinduri Vishal,65.0,0.0394,0.493,0.0,0.82,"Kannukkulle (From ""Sita Ramam (Tamil)"")",6.0
4WE4eBwnlMvt9LvylnfcSu,155.091,rap,288667.0,0.494,-10.121,0.113,Time Served,Hip-Hop/R&B,0.0,0.302,Omar Cunningham,32.0,0.223,0.581,0.0,0.614,The Beauty Shop,1.0
4WE4gFTWYPHWOualWiVoAY,92.999,pagode,216199.0,0.751,-7.289,0.651,Resenha Do Mumu (Ao Vivo),Latin,0.0,0.397,Mumuzinho,42.0,0.0479,0.613,1.0,0.881,O Amor É Fato - Ao Vivo,2.0
4WEv49e0YopSlq65WLmWCx,203.997,alt-rock,211933.0,0.968,-2.496,0.00835,TOKYO - HALLOWEEN -,Rock,0.0,0.357,Creep Hyp,0.0,0.109,0.331,1.0,0.694,そういえば今日から化け物になった,2.0
4WFYHBYhFA6tmCRYKng2MB,92.865,death-metal,353133.0,0.994,-3.19,0.000247,World Painted Blood,Metal,0.152,0.0793,Slayer,54.0,0.175,0.476,0.0,0.126,World Painted Blood,10.0
4WGPjNKQkJaXqj6RAbVAOz,88.61,rap,242120.0,0.783,-6.816,0.00676,Hitlist Vol. 3,Hip-Hop/R&B,0.0,0.0846,"Noke D, D-Gotti, D-Reck, Tyte Eyes & Mike D",0.0,0.297,0.909,1.0,0.902,Power Up,1.0
4WGr7OwOGQJPuAHJEcH2sh,105.153,j-idol,203120.0,0.957,-1.608,0.000695,BiS DiVE into ROCKS,Regional,0.000209,0.111,BiS,26.0,0.0593,0.368,1.0,0.469,赤いタンバリン,2.0
4WGv2uh5zowr2IHKVwLcQ2,174.089,rap,150975.0,0.682,-4.878,0.0766,Neue deutsche Quelle,Hip-Hop/R&B,0.000286,0.201,Sa4,41.0,0.332,0.669,1.0,0.246,Krokodil,1.0
4WGxNQg4whPTRYGhVNCT6T,160.041,iranian,262032.0,0.955,-3.762,3.3e-05,Original Sin,World,0.000578,0.0724,Deathtune,0.0,0.0973,0.27,1.0,0.113,Human Puppet,6.0
4WHQzXnWyTlE1UOmmxRDOw,107.473,r&b,292227.0,0.595,-12.99,0.0484,Peaceful Journey,Hip-Hop/R&B,0.0327,0.208,Heavy D & The Boyz,46.0,0.036,0.711,1.0,0.836,Is It Good To You,1.0
4WHgIFXKIe8KjzRL3X12xK,81.573,romance,178613.0,0.315,-10.158,0.94,Velikie ispolniteli Rossii XX veka: Nikolay Nikitskiy,Mood,6.08e-06,0.115,Nikolay Nikitskiy,0.0,0.0406,0.19,1.0,0.0998,Snilsja mne sad,7.0
4WI6J6KIei58xYIaqPAQut,79.434,comedy,120680.0,0.928,-4.442,0.795,Madigan Again,Spoken,0.0,0.718,Kathleen Madigan,25.0,0.927,0.655,1.0,0.423,Parents,0.0
4WIOLV7ZZOzNW5FFMyGgAL,83.715,samba,75765.0,0.602,-6.53,0.756,Ao Vivo em Marechal Hermes,Latin,0.0,0.798,Caju Pra Baixo;Belo,39.0,0.0431,0.381,1.0,0.777,Refém do Coração - Ao Vivo,0.0
4WIP8yqnqNNPSBoyGrhOVI,125.927,salsa,273188.0,0.56,-5.622,0.635,Criollo,Latin,0.00493,0.0746,Willie Colón,28.0,0.0356,0.524,0.0,0.645,Me das Motivo,0.0
4WIuUqst0QLk3UbE3utx6T,94.533,malay,52546.0,0.221,-7.627,0.994,Chithram (Original Motion Picture Soundtrack),World,0.0272,0.311,Sujatha,25.0,0.0391,0.359,0.0,0.438,Paadam Pootha,4.0
4WJQ3CFiJf1GwRCmzcMwP8,136.559,hardcore,219252.0,0.987,-3.49,3.3e-05,Tr3s,Metal,0.0294,0.764,Project46,30.0,0.141,0.375,1.0,0.292,Pânico,2.0
4WJTKbNJQ41zXnb84jSWaj,120.167,alt-rock,212253.0,0.874,-6.664,0.000337,Groove Metal Roots & Branches,Rock,0.0419,0.311,Sepultura,0.0,0.123,0.435,1.0,0.265,Roots Bloody Roots,0.0
4WL3FDdLkZzy1xdAcgcCqL,118.264,death-metal,151695.0,0.982,-4.123,4.21e-05,Red. White. Green.,Metal,1.92e-06,0.312,Upon A Burning Body,24.0,0.234,0.366,0.0,0.196,From Dusk Till Dawn,9.0
4WL5J8i7e8bpdLLdhEQ3ZK,135.828,folk,196499.0,0.191,-11.676,0.844,Anywhere from Here,Folk/Country,0.0,0.0999,Seafret,37.0,0.0288,0.659,1.0,0.226,Pictures,8.0
4WLVepwyIveYwv7uJROc5p,126.038,edm,275714.0,0.742,-5.291,0.0417,"Me, Myself & I (Marc Stout & Scott Svejda Remix)",Electronic,0.0,0.0688,G-Eazy,47.0,0.183,0.492,1.0,0.677,"Me, Myself & I - Marc Stout & Scott Svejda Remix",1.0
4WLcEC8RoscRuzmNf2EeXf,184.469,rock,207600.0,0.938,-4.624,0.00543,News Of The World (2011 Remaster),Rock,0.00262,0.359,Queen,39.0,0.126,0.155,1.0,0.383,Sheer Heart Attack - Remastered 2011,10.0
4WLeyA2WjHmrKLLdr6YZ4M,91.2,folk,228702.0,0.844,-2.321,0.43,Mardaani Anthem,Folk/Country,0.0,0.0454,Salim–Sulaiman;Sunidhi Chauhan;Vijay Prakash;Kausar Munir,42.0,0.335,0.51,0.0,0.575,Mardaani Anthem,9.0
4WMCn6s4BZZPfQT3DJbB47,184.143,classical,238822.0,0.338,-9.458,0.632,NANA I,Classical,2.57e-05,0.0803,Nana Ou-Yang,54.0,0.0805,0.461,1.0,0.0997,The Best For You,9.0
4WMDzHu6tzEBhar6NYkdQ8,155.98,study,166607.0,0.498,-7.335,0.776,Effervescence,Ambient/Chill,0.938,0.169,Justnormal,35.0,0.0479,0.603,0.0,0.28,Love Switch,7.0
4WMIpIlBVJIIUxZywSyqBi,112.889,j-rock,232586.0,0.92,-3.456,0.0727,CIDER ROAD,Rock,0.0,0.0595,UNISON SQUARE GARDEN,32.0,0.0525,0.656,1.0,0.922,like coffeeのおまじない,5.0
4WMhD2aaKegdm7qjyo4mxw,80.966,rap,89330.0,0.0874,-19.549,0.934,KO-OP 1,Hip-Hop/R&B,0.935,0.101,Smoke Trees,52.0,0.074,0.727,1.0,0.526,Revell,0.0
4WMsEfJhEFHffirMQh3Mg6,104.422,bluegrass,170746.0,0.0464,-18.13,0.954,Why Should The Fire Die?,Folk/Country,0.0,0.133,Nickel Creek,24.0,0.0333,0.549,1.0,0.211,Why Should The Fire Die?,2.0
4WNBLbyrgLu34gmdYd5pkx,133.399,hardcore,112954.0,0.93,-4.663,7.81e-05,Tu Amargo Madrugar,Metal,2.16e-05,0.135,T.A.M.,34.0,0.0482,0.452,1.0,0.952,Rata,9.0
4WNcduiCmDNfmTEz7JvmLv,199.981,deep-house,179232.0,0.64,-7.586,0.317,In Control (feat. Selin),Electronic,0.178,0.268,Mahmut Orhan;Ali Arutan;Selin,52.0,0.0962,0.582,0.0,0.266,In Control (feat. Selin),11.0
4WNjDQ6LZJxM0nsWyfhHHg,125.008,deep-house,412800.0,0.682,-7.412,0.0106,Ibiza Techno Top 50 : 2022. 2 - the Closing,Electronic,0.557,0.0896,Format:B;Pleasurekraft;Kolombo,0.0,0.0739,0.786,0.0,0.145,Coltrane - Kolombo Remix,4.0
4WO5q4gmBiPJbv2xqVDADE,102.644,guitar,360546.0,0.917,-3.801,0.915,La Búsqueda (Remastered 2014),Instrumental,0.851,0.0765,Paco de Lucía,58.0,0.034,0.43,0.0,0.919,Entre Dos Aguas - Remastered 2014,4.0
4WOdyqSdjTEQbXpoDx81M3,129.977,malay,211384.0,0.234,-9.853,0.725,"Kaathil Aaro Mozhinju (From ""Aviyal"")",World,0.0,0.113,K. S. Harisankar;Shankar Sharma,19.0,0.0337,0.575,0.0,0.126,"Kaathil Aaro Mozhinju - From ""Aviyal""",6.0
4WOut6supOtd3MTDWgvKZc,130.813,goth,177379.0,0.47,-10.264,0.412,Kärlek,Alternative,0.517,0.117,Slowgold,22.0,0.0352,0.467,0.0,0.189,Ingenting,7.0
4WPC9MrVbtnpxcKFDyouit,83.947,new-age,200000.0,0.27,-19.12,0.975,"G Minor Bach (From ""Piano Tiles 2"")",Ambient/Chill,0.917,0.118,Jacob's Piano,50.0,0.0324,0.252,0.0,0.224,"G Minor Bach (From ""Piano Tiles 2"")",0.0
4WPUqFX0r2DaIi0LTyDQQn,76.966,mandopop,201238.0,0.272,-6.678,0.755,幸福過敏,Pop,0.0,0.216,詹雅雯,22.0,0.0306,0.494,0.0,0.319,幸福過敏,7.0
4WPWoCfL1Mr55AB9QoedCT,112.684,classical,170866.0,0.354,-11.254,0.963,Gajamukha Songs By Pithukuli Murugadas,Classical,0.00375,0.323,Pithukuli Murugadas;Sikkil Vadivel;T.S. Vasudeva Rao,29.0,0.0557,0.542,1.0,0.757,Vel Muruga,4.0
4WPXmPeBP3FKFxYD1uioJk,93.249,latino,180640.0,0.745,-4.685,0.159,Queda poco para la PAES 2.0,Latin,0.0,0.243,Joey Montana,0.0,0.0689,0.803,1.0,0.792,Picky,1.0
4WPeb1WaiC7Xvc9XkG3HBR,127.97,edm,206250.0,0.793,-4.649,0.0638,No Place Like Home (feat. Rosette) [Radio Edit],Electronic,0.0177,0.18,Blasterjaxx,33.0,0.0485,0.658,0.0,0.344,No Place Like Home (feat. Rosette) - Radio Edit,4.0
4WQhOB9I4xhHpOf9UuvjJE,94.746,classical,288906.0,0.473,-12.607,0.977,"Mendichya Panavar,Vol. 3",Classical,0.251,0.218,Jitendra Abhisheki,34.0,0.058,0.335,1.0,0.59,Abhir Gulal Udhalit Rang,9.0
4WQk59pIrRJxd0xAjkFH7E,142.105,disney,106643.0,0.478,-13.208,0.148,Aladdin (Original Motion Picture Soundtrack),Soundtrack,0.889,0.101,Alan Menken,36.0,0.0423,0.203,1.0,0.178,Breaking In,2.0
4WRSAREjHbW6vc5WCfOiVL,139.774,dubstep,229714.0,0.742,-2.261,0.000762,Virus,Electronic,0.865,0.336,Excision;Akylla,49.0,0.0371,0.203,0.0,0.163,Drowning,5.0
4WRjVWXpk7axXMEIuOvkA2,89.942,groove,255050.0,0.813,-5.515,0.547,Orgânico (Ao Vivo),Metal,0.0,0.978,Felipe Vilela;Gabriela Gomes,30.0,0.271,0.733,1.0,0.926,Frequência - Ao Vivo,0.0
4WRnraKnd6yqzas1UKzEID,165.185,salsa,291874.0,0.94,-5.522,0.154,Ya Me Enteré,Latin,9.94e-06,0.0766,Antonio Cartagena,27.0,0.0377,0.594,0.0,0.938,Conmigo Aprendió,9.0
4WRoLfCYJ4sLMhXgQJnI2N,152.06,anime,250800.0,0.935,-1.114,0.0705,"LOVER""S""MiLE",Soundtrack,0.0,0.326,LiSA,55.0,0.0678,0.528,0.0,0.55,oath sign,6.0
4WRwhaBx0DgjkD5S9jinUL,150.02,happy,231288.0,0.929,-4.882,0.0571,Under the Radar over the Top,Mood,0.325,0.378,Scooter,27.0,0.0504,0.531,1.0,0.205,Where The Beats...,11.0
